Algorithm,version,Shapley Value,Temporal Shapley Value,Standalone Performance,Marginal Performance,Temporal Marginal Performance
Muscadet---4.5-7.5.0,7.5.0,5.59642,0,1495,0,0
Muscadet---4.5-8.0.0,8.0.0,5.57564,0,1487,0,0
Muscadet---4.5-7.1.0,7.1.0,5.5608,0,1490,0,0
Muscadet---4.5-7.2.0,7.2.0,5.5608,0,1490,0,0
Muscadet---4.5-6.3.0,6.3.0,5.53364,75.66212,1482,0,4
Muscadet---4.5-6.4.0,6.4.0,5.52922,0,1480,0,0
Muscadet---4.5-7.0.0,7.0.0,5.52922,0,1480,0,0
Metis---2.4-8.1.0,8.1.0,5.41304,0,1876,0,0
Metis---2.4-8.2.0,8.2.0,5.41304,0,1876,0,0
Twee---2.3.1-7.5.0,7.5.0,5.37501,0,1357,0,0
Geo-III---2018C-8.1.0,8.1.0,5.35417,0,1451,0,0
Geo-III---2018C-8.2.0,8.2.0,5.35417,0,1451,0,0
Metis---2.3-6.3.0,6.3.0,5.27907,70.44459,1854,0,1
Metis---2.3-6.4.0,6.4.0,5.27907,0,1854,0,0
Metis---2.3-7.0.0,7.0.0,5.27907,0,1854,0,0
Metis---2.3-7.1.0,7.1.0,5.27907,0,1854,0,0
Metis---2.3-7.2.0,7.2.0,5.27907,0,1854,0,0
Bliksem---1.12-8.1.0,8.1.0,5.22566,0,1673,0,0
Bliksem---1.12-8.2.0,8.2.0,5.22566,0,1673,0,0
Geo-III---2018C-8.0.0,8.0.0,5.19107,0,1413,0,0
Geo-III---2018C-7.3.0,7.3.0,5.18771,0,1412,0,0
Geo-III---2018C-7.4.0,7.4.0,5.18771,0,1412,0,0
Geo-III---2018C-7.5.0,7.5.0,5.18771,0,1412,0,0
Metis---2.4-7.3.0,7.3.0,5.1374,0.03448,1823,0,0
Metis---2.4-7.4.0,7.4.0,5.1374,0,1823,0,0
Metis---2.4-7.5.0,7.5.0,5.1374,0,1823,0,0
Metis---2.4-8.0.0,8.0.0,5.1374,0,1823,0,0
Bliksem---1.12-7.3.0,7.3.0,5.04418,0.07294,1648,0,0
Bliksem---1.12-7.4.0,7.4.0,5.04418,0,1648,0,0
Bliksem---1.12-7.5.0,7.5.0,5.04418,0,1648,0,0
Bliksem---1.12-8.0.0,8.0.0,5.04418,0,1648,0,0
Bliksem---1.12-6.3.0,6.3.0,5.03365,76.51042,1646,0,14
Bliksem---1.12-6.4.0,6.4.0,5.03365,0,1646,0,0
Bliksem---1.12-7.0.0,7.0.0,5.03365,0,1646,0,0
Bliksem---1.12-7.1.0,7.1.0,5.03365,0,1646,0,0
Bliksem---1.12-7.2.0,7.2.0,5.03365,0,1646,0,0
Geo-III---2016C-7.0.0,7.0.0,4.88775,8,1331,0,8
Geo-III---2016C-7.1.0,7.1.0,4.88775,0,1331,0,0
Geo-III---2016C-7.2.0,7.2.0,4.88775,0,1331,0,0
Geo-III---2015E-6.3.0,6.3.0,4.41039,59.81169,1433,0,5
Geo-III---2015E-6.4.0,6.4.0,4.40215,0,1430,0,0
iProverMo---2.5-0.1-8.1.0,8.1.0,4.01421,0,1414,0,0
iProverMo---2.5-0.1-8.2.0,8.2.0,4.01421,0,1414,0,0
Otter---3.3-8.1.0,8.1.0,3.99264,0,1558,0,0
Otter---3.3-8.2.0,8.2.0,3.99264,0,1558,0,0
SuperZenon---0.0.1-8.1.0,8.1.0,3.97162,0,1496,0,0
SuperZenon---0.0.1-8.2.0,8.2.0,3.97162,0,1496,0,0
SuperZenon---0.0.1-7.1.0,7.1.0,3.93081,0,1483,0,0
SuperZenon---0.0.1-7.2.0,7.2.0,3.93081,0,1483,0,0
SuperZenon---0.0.1-7.3.0,7.3.0,3.93081,0,1483,0,0
SuperZenon---0.0.1-7.4.0,7.4.0,3.93081,0,1483,0,0
SuperZenon---0.0.1-7.5.0,7.5.0,3.93081,0,1483,0,0
SuperZenon---0.0.1-8.0.0,8.0.0,3.93081,0,1483,0,0
SuperZenon---0.0.1-6.3.0,6.3.0,3.92474,51.01823,1481,0,0
SuperZenon---0.0.1-6.4.0,6.4.0,3.92474,0,1481,0,0
SuperZenon---0.0.1-7.0.0,7.0.0,3.92474,0,1481,0,0
iProverMo---2.5-0.1-7.1.0,7.1.0,3.90016,0,1389,0,0
iProverMo---2.5-0.1-7.2.0,7.2.0,3.90016,0,1389,0,0
iProverMo---2.5-0.1-7.3.0,7.3.0,3.90016,0,1389,0,0
iProverMo---2.5-0.1-7.4.0,7.4.0,3.90016,0,1389,0,0
iProverMo---2.5-0.1-7.5.0,7.5.0,3.90016,0,1389,0,0
iProverMo---2.5-0.1-8.0.0,8.0.0,3.90016,0,1389,0,0
Zenon---0.7.1-7.4.0,7.4.0,3.77803,0,1426,0,0
Zenon---0.7.1-7.5.0,7.5.0,3.77543,0,1425,0,0
Zenon---0.7.1-8.0.0,8.0.0,3.77543,0,1425,0,0
Zenon---0.7.1-8.1.0,8.1.0,3.77103,0,1429,0,0
Zenon---0.7.1-8.2.0,8.2.0,3.77103,0,1429,0,0
Zenon---0.7.1-6.3.0,6.3.0,3.68252,47.88807,1416,0,0
Zenon---0.7.1-6.4.0,6.4.0,3.68252,0,1416,0,0
Zenon---0.7.1-7.0.0,7.0.0,3.68252,0,1416,0,0
Zenon---0.7.1-7.1.0,7.1.0,3.68252,0,1416,0,0
Zenon---0.7.1-7.2.0,7.2.0,3.68252,0,1416,0,0
Zenon---0.7.1-7.3.0,7.3.0,3.65272,0,1411,0,0
ZenonModulo---0.4.1-6.4.0,6.4.0,3.24492,0,1298,0,0
ZenonModulo---0.4.1-7.0.0,7.0.0,3.24492,0,1298,0,0
ZenonModulo---0.4.1-7.1.0,7.1.0,3.24222,0,1297,0,0
ZenonModulo---0.4.1-7.2.0,7.2.0,3.24222,0,1297,0,0
ZenonModulo---0.4.1-6.3.0,6.3.0,3.18656,41.1615,1281,0,0
PyRes---1.2-7.4.0,7.4.0,2.59296,0,1104,0,0
PyRes---1.3-8.1.0,8.1.0,2.58562,0,1101,0,0
PyRes---1.3-8.2.0,8.2.0,2.58562,0,1101,0,0
PyRes---1.3-7.5.0,7.5.0,2.56769,0,1094,0,0
PyRes---1.3-8.0.0,8.0.0,2.56769,0,1094,0,0
SOS---2.0-6.3.0,6.3.0,2.38017,31.31255,1005,0,0
SOS---2.0-6.4.0,6.4.0,2.38017,0,1005,0,0
SOS---2.0-7.0.0,7.0.0,2.38017,0,1005,0,0
SOS---2.0-7.1.0,7.1.0,2.38017,0,1005,0,0
SOS---2.0-7.2.0,7.2.0,2.38017,0,1005,0,0
SOS---2.0-7.3.0,7.3.0,2.38017,0,1005,0,0
SOS---2.0-7.4.0,7.4.0,2.38017,0,1005,0,0
SOS---2.0-7.5.0,7.5.0,2.38017,0,1005,0,0
SOS---2.0-8.0.0,8.0.0,2.36908,0,1000,0,0
SOS---2.0-8.1.0,8.1.0,2.27326,0,960,0,0
SOS---2.0-8.2.0,8.2.0,2.27326,0,960,0,0
RPx---1.0-8.1.0,8.1.0,2.03853,0,837,0,0
RPx---1.0-8.0.0,8.0.0,2.03625,0,836,0,0
RPx---1.0-8.2.0,8.2.0,2.03625,0,836,0,0
Goeland---1.0.0-8.1.0,8.1.0,1.37327,0,561,0,0
Goeland---1.0.0-8.2.0,8.2.0,1.3573,0,560,0,0
DarwinFM---1.4.5-8.1.0,8.1.0,1.17379,0,468,0,0
DarwinFM---1.4.5-8.2.0,8.2.0,1.17379,0,468,0,0
Mace4---1109a-6.4.0,6.4.0,1.06894,1,4,1,1
Faust---1.0-6.3.0,6.3.0,1.04392,13.64082,460,0,0
Faust---1.0-6.4.0,6.4.0,1.04392,0,460,0,0
Faust---1.0-7.0.0,7.0.0,1.04392,0,460,0,0
Faust---1.0-7.1.0,7.1.0,1.04392,0,460,0,0
Faust---1.0-7.2.0,7.2.0,1.04392,0,460,0,0
Paradox---4.0-8.1.0,8.1.0,0.98279,0,410,0,0
Paradox---4.0-8.2.0,8.2.0,0.98279,0,410,0,0
Paradox---4.0-7.1.0,7.1.0,0.98034,0,409,0,0
Faust---1.0-7.3.0,7.3.0,0.93659,0,413,0,0
Faust---1.0-7.4.0,7.4.0,0.93659,0,413,0,0
Faust---1.0-7.5.0,7.5.0,0.93659,0,413,0,0
Faust---1.0-8.0.0,8.0.0,0.93659,0,413,0,0
Faust---1.0-8.1.0,8.1.0,0.93659,0,413,0,0
Faust---1.0-8.2.0,8.2.0,0.93659,0,413,0,0
Paradox---3.0-6.4.0,6.4.0,0.91145,0,379,0,0
Paradox---3.0-7.0.0,7.0.0,0.91145,0,379,0,0
Otter---3.3-8.0.0,8.0.0,0.61089,0,227,0,0
Otter---3.3-7.3.0,7.3.0,0.56231,0.03448,206,0,0
Otter---3.3-7.4.0,7.4.0,0.56231,0,206,0,0
Otter---3.3-7.5.0,7.5.0,0.56231,0,206,0,0
Otter---3.3-7.1.0,7.1.0,0.55176,0,203,0,0
Otter---3.3-7.2.0,7.2.0,0.55176,0,203,0,0
RPx---0.1-7.4.0,7.4.0,0.48092,0,210,0,0
RPx---0.1-7.5.0,7.5.0,0.48092,0,210,0,0
DarwinFM---1.4.5-7.1.0,7.1.0,0.09577,0,41,0,0
Otter---3.3-6.4.0,6.4.0,0.08536,0,38,0,0
Otter---3.3-7.0.0,7.0.0,0.08536,0,38,0,0
CSE-F---1.0-8.0.0,8.0.0,0.05323,0,22,0,0
CSE-F---1.0-8.1.0,8.1.0,0.05323,0,22,0,0
CSE-F---1.0-8.2.0,8.2.0,0.05323,0,22,0,0
JavaRes---1.3.0-8.0.0,8.0.0,0.04091,0,18,0,0
JavaRes---1.3.0-8.1.0,8.1.0,0.04091,0,18,0,0
JavaRes---1.3.0-8.2.0,8.2.0,0.04091,0,18,0,0
iProver-SAT---3.5-8.0.0,8.0.0,0.00408,0,1,0,0
DarwinFM---1.4.5-7.2.0,7.2.0,0.00279,0,1,0,0
Scavenger---EP-0.2-7.2.0,7.2.0,0.00279,0,1,0,0
Scavenger---EP-0.2-7.3.0,7.3.0,0.00279,0,1,0,0
Scavenger---EP-0.2-7.4.0,7.4.0,0.00279,0,1,0,0
Scavenger---EP-0.2-7.5.0,7.5.0,0.00279,0,1,0,0
Scavenger---EP-0.1-8.0.0,8.0.0,0.00279,0,1,0,0
Scavenger---EP-0.1-8.1.0,8.1.0,0.00279,0,1,0,0
Scavenger---EP-0.2-8.2.0,8.2.0,0.00279,0,1,0,0
agsyHOL---1.0-6.3.0,6.3.0,0,0,0,0,0
CARINE---0.734-6.3.0,6.3.0,0,0,0,0,0
CiME---2.01-6.3.0,6.3.0,0,0,0,0,0
cocATP---0.2.0-6.3.0,6.3.0,0,0,0,0,0
Crossbow---0.1-6.3.0,6.3.0,0,0,0,0,0
CVC4-TFF---1.5pre-6.3.0,6.3.0,0,0,0,0,0
CVC4-TFN---1.5pre-6.3.0,6.3.0,0,0,0,0,0
DarwinFM---1.4.5-6.3.0,6.3.0,0,0,0,0,0
DCTP---1.31-6.3.0,6.3.0,0,0,0,0,0
EQP---0.9e-6.3.0,6.3.0,0,0,0,0,0
FDP---0.9.16-6.3.0,6.3.0,0,0,0,0,0
Fiesta---2-6.3.0,6.3.0,0,0,0,0,0
Gandalf---c-2.6-6.3.0,6.3.0,0,0,0,0,0
GrAnDe---1.1-6.3.0,6.3.0,0,0,0,0,0
Infinox---1.0-6.3.0,6.3.0,0,0,0,0,0
iProver-SAT---2.0-6.3.0,6.3.0,0,0,0,0,0
Mace4---1109a-6.3.0,6.3.0,0,0,0,0,0
Matita---1.0-6.3.0,6.3.0,0,0,0,0,0
Nitpick---2015-6.3.0,6.3.0,0,0,0,0,0
Otter---3.3-6.3.0,6.3.0,0,0,0,0,0
Paradox---4.0-6.3.0,6.3.0,0,0,0,0,0
Princess---150706-6.3.0,6.3.0,0,0,0,0,0
Refute---2015-6.3.0,6.3.0,0,0,0,0,0
S-SETHEO---0.0-6.3.0,6.3.0,0,0,0,0,0
SaKo---3.9-0.5.3-6.3.0,6.3.0,0,0,0,0,0
Satallax_MaLeS---1.3-6.3.0,6.3.0,0,0,0,0,0
Satallax---2.8-6.3.0,6.3.0,0,0,0,0,0
SETHEO---3.3-6.3.0,6.3.0,0,0,0,0,0
SPASS-XDB---0.8-6.3.0,6.3.0,0,0,0,0,0
SPASS+T---2.2.22-6.3.0,6.3.0,0,0,0,0,0
TPS---3.120601S1b-6.3.0,6.3.0,0,0,0,0,0
Vampire-SAT---4.0-6.3.0,6.3.0,0,0,0,0,0
Waldmeister---710-6.3.0,6.3.0,0,0,0,0,0
Zipperpin-TFF---0.4-6.3.0,6.3.0,0,0,0,0,0
agsyHOL---1.0-6.4.0,6.4.0,0,0,0,0,0
CARINE---0.734-6.4.0,6.4.0,0,0,0,0,0
CiME---2.01-6.4.0,6.4.0,0,0,0,0,0
cocATP---0.2.0-6.4.0,6.4.0,0,0,0,0,0
Crossbow---0.1-6.4.0,6.4.0,0,0,0,0,0
CVC4-SAT---1.5j8-6.4.0,6.4.0,0,0,0,0,0
CVC4-TFF---1.5j8-6.4.0,6.4.0,0,0,0,0,0
CVC4-TFN---1.5j8-6.4.0,6.4.0,0,0,0,0,0
DarwinFM---1.4.5-6.4.0,6.4.0,0,0,0,0,0
DCTP---1.31-6.4.0,6.4.0,0,0,0,0,0
E-KRHyper---1.4-6.4.0,6.4.0,0,0,0,0,0
EQP---0.9e-6.4.0,6.4.0,0,0,0,0,0
FDP---0.9.16-6.4.0,6.4.0,0,0,0,0,0
Fiesta---2-6.4.0,6.4.0,0,0,0,0,0
Gandalf---c-2.6-6.4.0,6.4.0,0,0,0,0,0
GrAnDe---1.1-6.4.0,6.4.0,0,0,0,0,0
HOLyHammer---140616-6.4.0,6.4.0,0,0,0,0,0
Infinox---1.0-6.4.0,6.4.0,0,0,0,0,0
iProver-SAT---2.5-6.4.0,6.4.0,0,0,0,0,0
Matita---1.0-6.4.0,6.4.0,0,0,0,0,0
Nitpick---2015-6.4.0,6.4.0,0,0,0,0,0
PEPR---0.0ps-6.4.0,6.4.0,0,0,0,0,0
Refute---2015-6.4.0,6.4.0,0,0,0,0,0
S-SETHEO---0.0-6.4.0,6.4.0,0,0,0,0,0
SaKo---3.9-0.5.3-6.4.0,6.4.0,0,0,0,0,0
Satallax_MaLeS---1.3-6.4.0,6.4.0,0,0,0,0,0
Satallax---2.8-6.4.0,6.4.0,0,0,0,0,0
SETHEO---3.3-6.4.0,6.4.0,0,0,0,0,0
SPASS-XDB---0.8-6.4.0,6.4.0,0,0,0,0,0
SPASS+T---2.2.22-6.4.0,6.4.0,0,0,0,0,0
TPS---3.120601S1b-6.4.0,6.4.0,0,0,0,0,0
Twee---1.0-6.4.0,6.4.0,0,0,0,0,0
Vampire-SAT---4.0.5-6.4.0,6.4.0,0,0,0,0,0
Waldmeister---710-6.4.0,6.4.0,0,0,0,0,0
Zipperpin-TFF---0.4-6.4.0,6.4.0,0,0,0,0,0
agsyHOL---1.0-7.0.0,7.0.0,0,0,0,0,0
CARINE---0.734-7.0.0,7.0.0,0,0,0,0,0
CiME---2.01-7.0.0,7.0.0,0,0,0,0,0
cocATP---0.2.0-7.0.0,7.0.0,0,0,0,0,0
Crossbow---0.1-7.0.0,7.0.0,0,0,0,0,0
CVC4-SAT---1.5.2-7.0.0,7.0.0,0,0,0,0,0
CVC4-TFF---1.5.2-7.0.0,7.0.0,0,0,0,0,0
CVC4-TFN---1.5.2-7.0.0,7.0.0,0,0,0,0,0
DarwinFM---1.4.5-7.0.0,7.0.0,0,0,0,0,0
DCTP---1.31-7.0.0,7.0.0,0,0,0,0,0
E-KRHyper---1.4-7.0.0,7.0.0,0,0,0,0,0
EQP---0.9e-7.0.0,7.0.0,0,0,0,0,0
ET---2.0-7.0.0,7.0.0,0,0,0,0,0
FDP---0.9.16-7.0.0,7.0.0,0,0,0,0,0
Fiesta---2-7.0.0,7.0.0,0,0,0,0,0
Gandalf---c-2.6-7.0.0,7.0.0,0,0,0,0,0
GrAnDe---1.1-7.0.0,7.0.0,0,0,0,0,0
HOLyHammer---140616-7.0.0,7.0.0,0,0,0,0,0
Infinox---1.0-7.0.0,7.0.0,0,0,0,0,0
iProver-SAT---2.6-7.0.0,7.0.0,0,0,0,0,0
iProverMo-TF0---2.5-0.1-7.0.0,7.0.0,0,0,0,0,0
Leo-III---1.0-7.0.0,7.0.0,0,0,0,0,0
Mace4---1109a-7.0.0,7.0.0,0,0,0,0,0
Matita---1.0-7.0.0,7.0.0,0,0,0,0,0
Nitpick---2016-7.0.0,7.0.0,0,0,0,0,0
PEPR---0.0ps-7.0.0,7.0.0,0,0,0,0,0
Refute---2015-7.0.0,7.0.0,0,0,0,0,0
S-SETHEO---0.0-7.0.0,7.0.0,0,0,0,0,0
SaKo---3.9-0.5.3-7.0.0,7.0.0,0,0,0,0,0
Satallax_MaLeS---1.3-7.0.0,7.0.0,0,0,0,0,0
Satallax---3.2-7.0.0,7.0.0,0,0,0,0,0
Scavenger---EP-0.1-7.0.0,7.0.0,0,0,0,0,0
SETHEO---3.3-7.0.0,7.0.0,0,0,0,0,0
SPASS-XDB---0.8-7.0.0,7.0.0,0,0,0,0,0
SPASS+T---2.2.22-7.0.0,7.0.0,0,0,0,0,0
TPS---3.120601S1b-7.0.0,7.0.0,0,0,0,0,0
Twee---1.0-7.0.0,7.0.0,0,0,0,0,0
Vampire-SAT---4.2-7.0.0,7.0.0,0,0,0,0,0
Waldmeister---710-7.0.0,7.0.0,0,0,0,0,0
Zipperpin-TFF---0.4-7.0.0,7.0.0,0,0,0,0,0
agsyHOL---1.0-7.1.0,7.1.0,0,0,0,0,0
CARINE---0.734-7.1.0,7.1.0,0,0,0,0,0
CiME---2.01-7.1.0,7.1.0,0,0,0,0,0
cocATP---0.2.0-7.1.0,7.1.0,0,0,0,0,0
Crossbow---0.1-7.1.0,7.1.0,0,0,0,0,0
DCTP---1.31-7.1.0,7.1.0,0,0,0,0,0
E-KRHyper---1.4-7.1.0,7.1.0,0,0,0,0,0
EQP---0.9e-7.1.0,7.1.0,0,0,0,0,0
FDP---0.9.16-7.1.0,7.1.0,0,0,0,0,0
Fiesta---2-7.1.0,7.1.0,0,0,0,0,0
Gandalf---c-2.6-7.1.0,7.1.0,0,0,0,0,0
GrAnDe---1.1-7.1.0,7.1.0,0,0,0,0,0
HOLyHammer---140616-7.1.0,7.1.0,0,0,0,0,0
Infinox---1.0-7.1.0,7.1.0,0,0,0,0,0
Mace4---1109a-7.1.0,7.1.0,0,0,0,0,0
Matita---1.0-7.1.0,7.1.0,0,0,0,0,0
Nitpick---2016-7.1.0,7.1.0,0,0,0,0,0
PEPR---0.0ps-7.1.0,7.1.0,0,0,0,0,0
Refute---2015-7.1.0,7.1.0,0,0,0,0,0
S-SETHEO---0.0-7.1.0,7.1.0,0,0,0,0,0
Satallax_MaLeS---1.3-7.1.0,7.1.0,0,0,0,0,0
Satallax---3.2-7.1.0,7.1.0,0,0,0,0,0
SETHEO---3.3-7.1.0,7.1.0,0,0,0,0,0
SPASS-XDB---0.8-7.1.0,7.1.0,0,0,0,0,0
SPASS+T---2.2.22-7.1.0,7.1.0,0,0,0,0,0
TPS---3.120601S1b-7.1.0,7.1.0,0,0,0,0,0
Twee---2.0-7.1.0,7.1.0,0,0,0,0,0
Waldmeister---710-7.1.0,7.1.0,0,0,0,0,0
agsyHOL---1.0-7.2.0,7.2.0,0,0,0,0,0
CARINE---0.734-7.2.0,7.2.0,0,0,0,0,0
CiME---2.01-7.2.0,7.2.0,0,0,0,0,0
cocATP---0.2.0-7.2.0,7.2.0,0,0,0,0,0
Crossbow---0.1-7.2.0,7.2.0,0,0,0,0,0
DCTP---1.31-7.2.0,7.2.0,0,0,0,0,0
E-KRHyper---1.4-7.2.0,7.2.0,0,0,0,0,0
EQP---0.9e-7.2.0,7.2.0,0,0,0,0,0
FDP---0.9.16-7.2.0,7.2.0,0,0,0,0,0
Fiesta---2-7.2.0,7.2.0,0,0,0,0,0
Gandalf---c-2.6-7.2.0,7.2.0,0,0,0,0,0
GrAnDe---1.1-7.2.0,7.2.0,0,0,0,0,0
HOLyHammer---140616-7.2.0,7.2.0,0,0,0,0,0
Infinox---1.0-7.2.0,7.2.0,0,0,0,0,0
Mace4---1109a-7.2.0,7.2.0,0,0,0,0,0
Matita---1.0-7.2.0,7.2.0,0,0,0,0,0
Nitpick---2016-7.2.0,7.2.0,0,0,0,0,0
Paradox---4.0-7.2.0,7.2.0,0,0,0,0,0
PEPR---0.0ps-7.2.0,7.2.0,0,0,0,0,0
Refute---2015-7.2.0,7.2.0,0,0,0,0,0
S-SETHEO---0.0-7.2.0,7.2.0,0,0,0,0,0
Satallax_MaLeS---1.3-7.2.0,7.2.0,0,0,0,0,0
Satallax---3.2-7.2.0,7.2.0,0,0,0,0,0
SETHEO---3.3-7.2.0,7.2.0,0,0,0,0,0
SPASS-XDB---0.8-7.2.0,7.2.0,0,0,0,0,0
SPASS+T---2.2.22-7.2.0,7.2.0,0,0,0,0,0
TPS---3.120601S1b-7.2.0,7.2.0,0,0,0,0,0
Waldmeister---710-7.2.0,7.2.0,0,0,0,0,0
agsyHOL---1.0-7.3.0,7.3.0,0,0,0,0,0
CARINE---0.734-7.3.0,7.3.0,0,0,0,0,0
CiME---2.01-7.3.0,7.3.0,0,0,0,0,0
cocATP---0.2.0-7.3.0,7.3.0,0,0,0,0,0
Crossbow---0.1-7.3.0,7.3.0,0,0,0,0,0
DarwinFM---1.4.5-7.3.0,7.3.0,0,0,0,0,0
DCTP---1.31-7.3.0,7.3.0,0,0,0,0,0
E-KRHyper---1.4-7.3.0,7.3.0,0,0,0,0,0
EQP---0.9e-7.3.0,7.3.0,0,0,0,0,0
FDP---0.9.16-7.3.0,7.3.0,0,0,0,0,0
Fiesta---2-7.3.0,7.3.0,0,0,0,0,0
Gandalf---c-2.6-7.3.0,7.3.0,0,0,0,0,0
GrAnDe---1.1-7.3.0,7.3.0,0,0,0,0,0
HOLyHammer---140616-7.3.0,7.3.0,0,0,0,0,0
Infinox---1.0-7.3.0,7.3.0,0,0,0,0,0
Mace4---1109a-7.3.0,7.3.0,0,0,0,0,0
MaedMax---0.9-7.3.0,7.3.0,0,0,0,0,0
Matita---1.0-7.3.0,7.3.0,0,0,0,0,0
Moca---0.1-7.3.0,7.3.0,0,0,0,0,0
Nitpick---2016-7.3.0,7.3.0,0,0,0,0,0
Paradox---4.0-7.3.0,7.3.0,0,0,0,0,0
PEPR---0.0ps-7.3.0,7.3.0,0,0,0,0,0
Refute---2015-7.3.0,7.3.0,0,0,0,0,0
S-SETHEO---0.0-7.3.0,7.3.0,0,0,0,0,0
Satallax_MaLeS---1.3-7.3.0,7.3.0,0,0,0,0,0
Satallax---3.4-7.3.0,7.3.0,0,0,0,0,0
SETHEO---3.3-7.3.0,7.3.0,0,0,0,0,0
SPASS-XDB---0.8-7.3.0,7.3.0,0,0,0,0,0
SPASS+T---2.2.22-7.3.0,7.3.0,0,0,0,0,0
TPS---3.120601S1b-7.3.0,7.3.0,0,0,0,0,0
Waldmeister---710-7.3.0,7.3.0,0,0,0,0,0
agsyHOL---1.0-7.4.0,7.4.0,0,0,0,0,0
CARINE---0.734-7.4.0,7.4.0,0,0,0,0,0
CiME---2.01-7.4.0,7.4.0,0,0,0,0,0
cocATP---0.2.0-7.4.0,7.4.0,0,0,0,0,0
Crossbow---0.1-7.4.0,7.4.0,0,0,0,0,0
DarwinFM---1.4.5-7.4.0,7.4.0,0,0,0,0,0
DCTP---1.31-7.4.0,7.4.0,0,0,0,0,0
E-KRHyper---1.4-7.4.0,7.4.0,0,0,0,0,0
EQP---0.9e-7.4.0,7.4.0,0,0,0,0,0
FDP---0.9.16-7.4.0,7.4.0,0,0,0,0,0
Fiesta---2-7.4.0,7.4.0,0,0,0,0,0
Gandalf---c-2.6-7.4.0,7.4.0,0,0,0,0,0
GrAnDe---1.1-7.4.0,7.4.0,0,0,0,0,0
HOLyHammer---0.21-7.4.0,7.4.0,0,0,0,0,0
Infinox---1.0-7.4.0,7.4.0,0,0,0,0,0
Mace4---1109a-7.4.0,7.4.0,0,0,0,0,0
MaedMax---1.3-7.4.0,7.4.0,0,0,0,0,0
Matita---1.0-7.4.0,7.4.0,0,0,0,0,0
Moca---0.1-7.4.0,7.4.0,0,0,0,0,0
Nitpick---2016-7.4.0,7.4.0,0,0,0,0,0
Paradox---4.0-7.4.0,7.4.0,0,0,0,0,0
PEPR---0.0ps-7.4.0,7.4.0,0,0,0,0,0
Refute---2015-7.4.0,7.4.0,0,0,0,0,0
S-SETHEO---0.0-7.4.0,7.4.0,0,0,0,0,0
Satallax_MaLeS---1.3-7.4.0,7.4.0,0,0,0,0,0
Satallax---3.4-7.4.0,7.4.0,0,0,0,0,0
SETHEO---3.3-7.4.0,7.4.0,0,0,0,0,0
SPASS-XDB---0.8-7.4.0,7.4.0,0,0,0,0,0
SPASS+T---2.2.22-7.4.0,7.4.0,0,0,0,0,0
TPS---3.120601S1b-7.4.0,7.4.0,0,0,0,0,0
Waldmeister---710-7.4.0,7.4.0,0,0,0,0,0
agsyHOL---1.0-7.5.0,7.5.0,0,0,0,0,0
CARINE---0.734-7.5.0,7.5.0,0,0,0,0,0
CiME---2.01-7.5.0,7.5.0,0,0,0,0,0
cocATP---0.2.0-7.5.0,7.5.0,0,0,0,0,0
Crossbow---0.1-7.5.0,7.5.0,0,0,0,0,0
DarwinFM---1.4.5-7.5.0,7.5.0,0,0,0,0,0
DCTP---1.31-7.5.0,7.5.0,0,0,0,0,0
E-KRHyper---1.4-7.5.0,7.5.0,0,0,0,0,0
EQP---0.9e-7.5.0,7.5.0,0,0,0,0,0
Etableau---0.2-7.5.0,7.5.0,0,0,0,0,0
FDP---0.9.16-7.5.0,7.5.0,0,0,0,0,0
Fiesta---2-7.5.0,7.5.0,0,0,0,0,0
Gandalf---c-2.6-7.5.0,7.5.0,0,0,0,0,0
GrAnDe---1.1-7.5.0,7.5.0,0,0,0,0,0
HOLyHammer---0.21-7.5.0,7.5.0,0,0,0,0,0
Infinox---1.0-7.5.0,7.5.0,0,0,0,0,0
lazyCoP---0.1-7.5.0,7.5.0,0,0,0,0,0
Mace4---1109a-7.5.0,7.5.0,0,0,0,0,0
MaedMax---1.3-7.5.0,7.5.0,0,0,0,0,0
Matita---1.0-7.5.0,7.5.0,0,0,0,0,0
Moca---0.1-7.5.0,7.5.0,0,0,0,0,0
Nitpick---2016-7.5.0,7.5.0,0,0,0,0,0
Paradox---4.0-7.5.0,7.5.0,0,0,0,0,0
PEPR---0.0ps-7.5.0,7.5.0,0,0,0,0,0
Refute---2015-7.5.0,7.5.0,0,0,0,0,0
S-SETHEO---0.0-7.5.0,7.5.0,0,0,0,0,0
Satallax_MaLeS---1.3-7.5.0,7.5.0,0,0,0,0,0
Satallax---3.5-7.5.0,7.5.0,0,0,0,0,0
SETHEO---3.3-7.5.0,7.5.0,0,0,0,0,0
SPASS-XDB---0.8-7.5.0,7.5.0,0,0,0,0,0
SPASS+T---2.2.22-7.5.0,7.5.0,0,0,0,0,0
TPS---3.120601S1b-7.5.0,7.5.0,0,0,0,0,0
Waldmeister---710-7.5.0,7.5.0,0,0,0,0,0
agsyHOL---1.0-8.0.0,8.0.0,0,0,0,0,0
CARINE---0.734-8.0.0,8.0.0,0,0,0,0,0
CiME---2.01-8.0.0,8.0.0,0,0,0,0,0
cocATP---0.2.0-8.0.0,8.0.0,0,0,0,0,0
Crossbow---0.1-8.0.0,8.0.0,0,0,0,0,0
DarwinFM---1.4.5-8.0.0,8.0.0,0,0,0,0,0
DCTP---1.31-8.0.0,8.0.0,0,0,0,0,0
E-KRHyper---1.4-8.0.0,8.0.0,0,0,0,0,0
