Algorithm,version,Shapley Value,Temporal Shapley Value,Standalone Performance,Marginal Performance,Temporal Marginal Performance
MaedMax---1.3-7.4.0,7.4.0,2.58135,0,671,0,0
MaedMax---1.3-7.5.0,7.5.0,2.58135,0,671,0,0
MaedMax---1.3-8.0.0,8.0.0,2.58135,0,671,0,0
MaedMax---1.4-8.1.0,8.1.0,2.52593,0,664,0,0
MaedMax---1.4-8.2.0,8.2.0,2.52593,0,664,0,0
iProver---3.5-8.1.0,8.1.0,2.51085,0,665,0,0
Gandalf---c-2.6-6.4.0,6.4.0,2.43102,0,628,0,0
Gandalf---c-2.6-7.0.0,7.0.0,2.43102,0,628,0,0
Gandalf---c-2.6-7.1.0,7.1.0,2.43102,0,628,0,0
Gandalf---c-2.6-7.2.0,7.2.0,2.43102,0,628,0,0
Gandalf---c-2.6-7.3.0,7.3.0,2.43102,0,628,0,0
Gandalf---c-2.6-7.4.0,7.4.0,2.43102,0,628,0,0
Gandalf---c-2.6-7.5.0,7.5.0,2.43102,0,628,0,0
Gandalf---c-2.6-8.0.0,8.0.0,2.43102,0,628,0,0
Gandalf---c-2.6-8.1.0,8.1.0,2.43102,0,628,0,0
Gandalf---c-2.6-8.2.0,8.2.0,2.43102,0,628,0,0
Isabelle---2015-6.4.0,6.4.0,2.41752,0,669,0,0
Isabelle---2016-7.0.0,7.0.0,2.40431,0,658,0,0
Isabelle---2016-7.1.0,7.1.0,2.40431,0,658,0,0
Isabelle---2016-7.2.0,7.2.0,2.40431,0,658,0,0
Isabelle---2016-7.3.0,7.3.0,2.40431,0,658,0,0
Isabelle---2016-7.4.0,7.4.0,2.40431,0,658,0,0
Isabelle---2016-7.5.0,7.5.0,2.40431,0,658,0,0
Isabelle---2016-8.0.0,8.0.0,2.40431,0,658,0,0
Isabelle---2016-8.1.0,8.1.0,2.40431,0,658,0,0
Isabelle---2016-8.2.0,8.2.0,2.40431,0,658,0,0
Isabelle-HOT---2016-7.0.0,7.0.0,2.39056,0,659,0,0
Isabelle-HOT---2016-7.1.0,7.1.0,2.39056,0,659,0,0
Isabelle-HOT---2016-7.2.0,7.2.0,2.39056,0,659,0,0
Isabelle-HOT---2016-7.3.0,7.3.0,2.39056,0,659,0,0
Isabelle-HOT---2016-7.4.0,7.4.0,2.39056,0,659,0,0
Isabelle-HOT---2016-7.5.0,7.5.0,2.39056,0,659,0,0
Isabelle-HOT---2016-8.0.0,8.0.0,2.39056,0,659,0,0
Isabelle-HOT---2016-8.1.0,8.1.0,2.39056,0,659,0,0
Isabelle-HOT---2016-8.2.0,8.2.0,2.39056,0,659,0,0
Isabelle-HOT---2015-6.4.0,6.4.0,2.38907,0,666,0,0
iProver-SAT---3.5-7.5.0,7.5.0,2.35417,0,644,0,0
Fiesta---2-8.1.0,8.1.0,2.32684,0,644,0,0
Fiesta---2-8.2.0,8.2.0,2.32684,0,644,0,0
Fiesta---2-6.4.0,6.4.0,2.25495,0,633,0,0
Fiesta---2-7.0.0,7.0.0,2.25495,0,633,0,0
Fiesta---2-7.1.0,7.1.0,2.25495,0,633,0,0
Fiesta---2-7.2.0,7.2.0,2.25495,0,633,0,0
Fiesta---2-7.3.0,7.3.0,2.25495,0,633,0,0
Fiesta---2-7.4.0,7.4.0,2.25495,0,633,0,0
Fiesta---2-7.5.0,7.5.0,2.25495,0,633,0,0
Fiesta---2-8.0.0,8.0.0,2.25495,0,633,0,0
iProver---3.7-8.2.0,8.2.0,2.24535,0,643,0,0
cvc5---1.0-8.2.0,8.2.0,2.19773,0,449,0,0
cvc5---1.0-8.0.0,8.0.0,2.1754,1,448,0,1
cvc5---1.0-8.1.0,8.1.0,2.17181,0,447,0,0
Drodi---3.5.1-8.2.0,8.2.0,2.15539,0,622,0,0
MaedMax---0.9-7.3.0,7.3.0,2.08345,0,604,0,0
CVC4---1.5j8-6.4.0,6.4.0,2.07601,0,473,0,0
GKC---0.5.1-7.5.0,7.5.0,2.05984,0,604,0,0
Drodi---3.3.3-8.1.0,8.1.0,2.05469,0,608,0,0
GKC---0.7-8.1.0,8.1.0,2.04496,0,602,0,0
GKC---0.7-8.2.0,8.2.0,2.04496,0,602,0,0
GKC---0.7-8.0.0,8.0.0,2.04066,0,601,0,0
SNARK---20120808r022-8.1.0,8.1.0,2.0401,0,593,0,0
SNARK---20120808r022-8.2.0,8.2.0,2.0401,0,593,0,0
SNARK---20120808r022-6.4.0,6.4.0,2.02548,0,590,0,0
SNARK---20120808r022-7.0.0,7.0.0,2.02548,0,590,0,0
SNARK---20120808r022-7.1.0,7.1.0,2.02548,0,590,0,0
SNARK---20120808r022-7.2.0,7.2.0,2.02548,0,590,0,0
SNARK---20120808r022-7.3.0,7.3.0,2.02548,0,590,0,0
SNARK---20120808r022-7.4.0,7.4.0,2.02548,0,590,0,0
SNARK---20120808r022-7.5.0,7.5.0,2.02548,0,590,0,0
SNARK---20120808r022-8.0.0,8.0.0,2.02548,0,590,0,0
SPASS---3.7-6.4.0,6.4.0,1.99907,0,594,0,0
LEO-II---1.7.0-8.1.0,8.1.0,1.99837,0,599,0,0
LEO-II---1.7.0-8.2.0,8.2.0,1.99837,0,599,0,0
Drodi---3.1.5-8.0.0,8.0.0,1.97388,0,595,0,0
LEO-II---1.7.0-7.0.0,7.0.0,1.97207,0,594,0,0
LEO-II---1.7.0-7.1.0,7.1.0,1.97207,0,594,0,0
LEO-II---1.7.0-7.2.0,7.2.0,1.97207,0,594,0,0
LEO-II---1.7.0-7.3.0,7.3.0,1.97207,0,594,0,0
LEO-II---1.7.0-7.4.0,7.4.0,1.97207,0,594,0,0
LEO-II---1.7.0-7.5.0,7.5.0,1.97207,0,594,0,0
LEO-II---1.7.0-8.0.0,8.0.0,1.97207,0,594,0,0
SPASS---3.9-8.1.0,8.1.0,1.96904,0,588,0,0
SPASS---3.9-8.2.0,8.2.0,1.96904,0,588,0,0
LEO-II---1.6.2-6.4.0,6.4.0,1.96725,0,592,0,0
cvc5-SAT---1.0-8.1.0,8.1.0,1.96357,0,353,0,0
cvc5-SAT---1.0-8.0.0,8.0.0,1.95973,1,352,0,1
SPASS---3.9-7.0.0,7.0.0,1.95305,0,586,0,0
SPASS---3.9-7.1.0,7.1.0,1.95305,0,586,0,0
SPASS---3.9-7.2.0,7.2.0,1.95305,0,586,0,0
SPASS---3.9-7.3.0,7.3.0,1.95305,0,586,0,0
SPASS---3.9-7.4.0,7.4.0,1.95305,0,586,0,0
SPASS---3.9-7.5.0,7.5.0,1.95305,0,586,0,0
SPASS---3.9-8.0.0,8.0.0,1.95305,0,586,0,0
EQP---0.9e-8.1.0,8.1.0,1.94638,0,579,0,0
EQP---0.9e-8.2.0,8.2.0,1.94638,0,579,0,0
Matita---1.0-8.1.0,8.1.0,1.94075,0,567,0,0
Matita---1.0-8.2.0,8.2.0,1.94075,0,567,0,0
CVC4---1.5.2-7.0.0,7.0.0,1.93425,0.33333,470,0,0
Drodi---3.1-7.5.0,7.5.0,1.92371,0,585,0,0
CVC4---1.7-7.4.0,7.4.0,1.91808,0,461,0,0
EQP---0.9e-6.4.0,6.4.0,1.91732,0,571,0,0
EQP---0.9e-7.0.0,7.0.0,1.91732,0,571,0,0
EQP---0.9e-7.1.0,7.1.0,1.91732,0,571,0,0
EQP---0.9e-7.2.0,7.2.0,1.91732,0,571,0,0
EQP---0.9e-7.3.0,7.3.0,1.91732,0,571,0,0
EQP---0.9e-7.4.0,7.4.0,1.91732,0,571,0,0
EQP---0.9e-7.5.0,7.5.0,1.91732,0,571,0,0
EQP---0.9e-8.0.0,8.0.0,1.91732,0,571,0,0
CVC4---1.5.2-7.1.0,7.1.0,1.91309,0,467,0,0
CVC4---1.5.2-7.2.0,7.2.0,1.91309,0,467,0,0
GKC---0.4-7.4.0,7.4.0,1.90885,0,579,0,0
Zipperpin---2.1-8.1.0,8.1.0,1.90274,0,581,0,0
Zipperpin---2.1-8.0.0,8.0.0,1.89114,0,579,0,0
CVC4---1.9-7.5.0,7.5.0,1.89019,0,456,0,0
Metis---2.4-8.1.0,8.1.0,1.88586,0,555,0,0
Metis---2.4-8.2.0,8.2.0,1.88586,0,555,0,0
Zipperpin---2.1.999-8.2.0,8.2.0,1.88086,0,577,0,0
Zipperpin---2.0-7.5.0,7.5.0,1.87101,0,572,0,0
Metis---2.4-7.3.0,7.3.0,1.84797,0,548,0,0
Metis---2.4-7.4.0,7.4.0,1.84797,0,548,0,0
Metis---2.4-7.5.0,7.5.0,1.84797,0,548,0,0
Metis---2.4-8.0.0,8.0.0,1.84797,0,548,0,0
Matita---1.0-6.4.0,6.4.0,1.83525,0,551,0,0
Matita---1.0-7.0.0,7.0.0,1.83525,0,551,0,0
Matita---1.0-7.1.0,7.1.0,1.83525,0,551,0,0
Matita---1.0-7.2.0,7.2.0,1.83525,0,551,0,0
Matita---1.0-7.3.0,7.3.0,1.83525,0,551,0,0
Matita---1.0-7.4.0,7.4.0,1.83525,0,551,0,0
Matita---1.0-7.5.0,7.5.0,1.83525,0,551,0,0
Matita---1.0-8.0.0,8.0.0,1.83525,0,551,0,0
Metis---2.3-6.4.0,6.4.0,1.77189,0,543,0,0
Metis---2.3-7.0.0,7.0.0,1.77189,0,543,0,0
Metis---2.3-7.1.0,7.1.0,1.77189,0,543,0,0
Metis---2.3-7.2.0,7.2.0,1.77189,0,543,0,0
CiME---2.01-6.4.0,6.4.0,1.70533,0,519,0,0
CiME---2.01-7.0.0,7.0.0,1.70533,0,519,0,0
CiME---2.01-7.1.0,7.1.0,1.70533,0,519,0,0
CiME---2.01-7.2.0,7.2.0,1.70533,0,519,0,0
CiME---2.01-7.3.0,7.3.0,1.70533,0,519,0,0
CiME---2.01-7.4.0,7.4.0,1.70533,0,519,0,0
CiME---2.01-7.5.0,7.5.0,1.70533,0,519,0,0
CiME---2.01-8.0.0,8.0.0,1.70533,0,519,0,0
CiME---2.01-8.1.0,8.1.0,1.70533,0,519,0,0
CiME---2.01-8.2.0,8.2.0,1.70533,0,519,0,0
Vampire-SAT---4.7-8.2.0,8.2.0,1.69182,0,533,0,0
CVC4---1.7-7.3.0,7.3.0,1.6713,0,425,0,0
Otter---3.3-8.1.0,8.1.0,1.53518,0,498,0,0
Otter---3.3-8.2.0,8.2.0,1.53518,0,498,0,0
Beagle---0.9.32-6.4.0,6.4.0,1.5276,0,497,0,0
iProver-Eq---0.85-6.4.0,6.4.0,1.51444,0,493,0,0
iProver-Eq---0.85-7.0.0,7.0.0,1.51444,0,493,0,0
iProver-Eq---0.85-7.1.0,7.1.0,1.51444,0,493,0,0
iProver-Eq---0.85-7.2.0,7.2.0,1.51444,0,493,0,0
iProver-Eq---0.85-7.3.0,7.3.0,1.51444,0,493,0,0
iProver-Eq---0.85-7.4.0,7.4.0,1.51444,0,493,0,0
iProver-Eq---0.85-7.5.0,7.5.0,1.51444,0,493,0,0
iProver-Eq---0.85-8.0.0,8.0.0,1.51444,0,493,0,0
iProver-Eq---0.85-8.1.0,8.1.0,1.51444,0,493,0,0
iProver-Eq---0.85-8.2.0,8.2.0,1.51444,0,493,0,0
Beagle---0.9.47-7.0.0,7.0.0,1.51361,0,496,0,0
Beagle---0.9.47-7.1.0,7.1.0,1.51361,0,496,0,0
Beagle---0.9.47-7.2.0,7.2.0,1.51361,0,496,0,0
Beagle---0.9.47-7.3.0,7.3.0,1.51361,0,496,0,0
Beagle---0.9.47-7.4.0,7.4.0,1.51361,0,496,0,0
Beagle---0.9.47-7.5.0,7.5.0,1.51361,0,496,0,0
Beagle---0.9.47-8.0.0,8.0.0,1.51361,0,496,0,0
Beagle---0.9.47-8.1.0,8.1.0,1.50296,0,494,0,0
Beagle---0.9.47-8.2.0,8.2.0,1.50296,0,494,0,0
Zipperpin---1.4-7.1.0,7.1.0,1.48446,0,489,0,0
Zipperpin---1.4-7.2.0,7.2.0,1.48446,0,489,0,0
Zipperpin---1.4-7.3.0,7.3.0,1.48446,0,489,0,0
DCTP---1.31-6.4.0,6.4.0,1.40647,0,472,0,0
DCTP---1.31-7.0.0,7.0.0,1.40647,0,472,0,0
DCTP---1.31-7.1.0,7.1.0,1.40647,0,472,0,0
DCTP---1.31-7.2.0,7.2.0,1.40647,0,472,0,0
DCTP---1.31-7.3.0,7.3.0,1.40647,0,472,0,0
DCTP---1.31-7.4.0,7.4.0,1.40647,0,472,0,0
DCTP---1.31-7.5.0,7.5.0,1.40647,0,472,0,0
DCTP---1.31-8.0.0,8.0.0,1.40647,0,472,0,0
DCTP---1.31-8.1.0,8.1.0,1.40647,0,472,0,0
DCTP---1.31-8.2.0,8.2.0,1.40647,0,472,0,0
cvc5-SAT---1.0-8.2.0,8.2.0,1.34245,0,339,0,0
Vampire-SAT---4.5-7.4.0,7.4.0,1.25594,0,428,0,0
Vampire-SAT---4.5.1-7.5.0,7.5.0,1.25193,0,427,0,0
iProver---3.0-7.3.0,7.3.0,1.25056,0,431,0,0
iProver---3.0-7.4.0,7.4.0,1.25056,0,431,0,0
Vampire-SAT---4.6.1-8.0.0,8.0.0,1.2187,0,418,0,0
Vampire-SAT---4.6.1-8.1.0,8.1.0,1.21237,0,416,0,0
Vampire-SAT---4.2-7.1.0,7.1.0,1.17292,0,405,0,0
Vampire-SAT---4.2-7.2.0,7.2.0,1.17292,0,405,0,0
CVC4-SAT---1.9-7.5.0,7.5.0,1.16052,0,275,0,0
E-Darwin---1.5-6.4.0,6.4.0,1.13257,0,393,0,0
E-Darwin---1.5-7.0.0,7.0.0,1.13257,0,393,0,0
E-Darwin---1.5-7.1.0,7.1.0,1.13257,0,393,0,0
E-Darwin---1.5-7.2.0,7.2.0,1.13257,0,393,0,0
E-Darwin---1.5-7.3.0,7.3.0,1.13257,0,393,0,0
E-Darwin---1.5-7.4.0,7.4.0,1.13257,0,393,0,0
E-Darwin---1.5-7.5.0,7.5.0,1.13257,0,393,0,0
E-Darwin---1.5-8.0.0,8.0.0,1.13257,0,393,0,0
E-Darwin---1.5-8.1.0,8.1.0,1.13257,0,393,0,0
E-Darwin---1.5-8.2.0,8.2.0,1.13257,0,393,0,0
CVC4-SAT---1.7-7.4.0,7.4.0,1.07003,0,278,0,0
iProver-SAT---3.0-7.3.0,7.3.0,1.03886,0,372,0,0
iProver-SAT---3.0-7.4.0,7.4.0,1.03886,0,372,0,0
Z3---4.4.1-6.4.0,6.4.0,1.03153,0.5,314,0,0
Z3---4.4.1-7.0.0,7.0.0,1.03153,0,314,0,0
Z3---4.4.1-7.1.0,7.1.0,1.03153,0,314,0,0
Z3---4.4.1-7.2.0,7.2.0,1.03153,0,314,0,0
Z3---4.4.1-7.3.0,7.3.0,1.03153,0,314,0,0
Geo-III---2015E-6.4.0,6.4.0,1.00789,0,320,0,0
Geo-III---2018C-8.1.0,8.1.0,0.99157,0,334,0,0
Geo-III---2018C-8.2.0,8.2.0,0.99157,0,334,0,0
Z3---4.8.9.0-7.4.0,7.4.0,0.98757,0,299,0,0
Z3---4.8.9.0-7.5.0,7.5.0,0.98757,0,299,0,0
Z3---4.8.9.0-8.0.0,8.0.0,0.98757,0,299,0,0
Z3---4.8.9.0-8.1.0,8.1.0,0.98757,0,299,0,0
Z3---4.8.9.0-8.2.0,8.2.0,0.98757,0,299,0,0
Zipperpin---1.5-7.4.0,7.4.0,0.987,0,345,0,0
Geo-III---2018C-7.3.0,7.3.0,0.96055,0,327,0,0
Geo-III---2018C-7.4.0,7.4.0,0.96055,0,327,0,0
Geo-III---2018C-7.5.0,7.5.0,0.96055,0,327,0,0
Geo-III---2018C-8.0.0,8.0.0,0.96055,0,327,0,0
Zipperpin---0.4-6.4.0,6.4.0,0.95673,0,345,0,0
Zipperpin---0.4-7.0.0,7.0.0,0.95673,0,345,0,0
Moca---0.1-8.1.0,8.1.0,0.85736,0,314,0,0
Moca---0.1-8.2.0,8.2.0,0.85736,0,314,0,0
Moca---0.1-7.3.0,7.3.0,0.84793,0,311,0,0
Moca---0.1-7.4.0,7.4.0,0.84793,0,311,0,0
Moca---0.1-7.5.0,7.5.0,0.84793,0,311,0,0
Moca---0.1-8.0.0,8.0.0,0.84793,0,311,0,0
CVC4-SAT---1.7-7.3.0,7.3.0,0.76008,0,226,0,0
Geo-III---2016C-7.0.0,7.0.0,0.74913,0,272,0,0
Geo-III---2016C-7.1.0,7.1.0,0.74913,0,272,0,0
Geo-III---2016C-7.2.0,7.2.0,0.74913,0,272,0,0
CVC4-SAT---1.5.2-7.1.0,7.1.0,0.74545,0,225,0,0
CVC4-SAT---1.5.2-7.2.0,7.2.0,0.74545,0,225,0,0
Vampire-SAT---4.3-7.3.0,7.3.0,0.66685,0,244,0,0
FDP---0.9.16-6.4.0,6.4.0,0.62056,0,231,0,0
FDP---0.9.16-7.0.0,7.0.0,0.62056,0,231,0,0
FDP---0.9.16-7.1.0,7.1.0,0.62056,0,231,0,0
FDP---0.9.16-7.2.0,7.2.0,0.62056,0,231,0,0
FDP---0.9.16-7.3.0,7.3.0,0.62056,0,231,0,0
FDP---0.9.16-7.4.0,7.4.0,0.62056,0,231,0,0
FDP---0.9.16-7.5.0,7.5.0,0.62056,0,231,0,0
FDP---0.9.16-8.0.0,8.0.0,0.62056,0,231,0,0
FDP---0.9.16-8.1.0,8.1.0,0.62056,0,231,0,0
FDP---0.9.16-8.2.0,8.2.0,0.62056,0,231,0,0
Equinox---6.0.1a-8.1.0,8.1.0,0.57533,0,204,0,0
Equinox---6.0.1a-8.2.0,8.2.0,0.57533,0,204,0,0
SATCoP---0.1-8.1.0,8.1.0,0.53268,0,200,0,0
SATCoP---0.1-8.2.0,8.2.0,0.53268,0,200,0,0
Toma---0.2-8.1.0,8.1.0,0.52642,0,192,0,0
Toma---0.2-8.2.0,8.2.0,0.51988,0,191,0,0
SATCoP---0.1-8.0.0,8.0.0,0.51944,0,196,0,0
Equinox---6.0.1a-7.1.0,7.1.0,0.496,0,173,0,0
Equinox---6.0.1a-7.2.0,7.2.0,0.496,0,173,0,0
Equinox---6.0.1a-7.3.0,7.3.0,0.496,0,173,0,0
Equinox---6.0.1a-7.4.0,7.4.0,0.496,0,173,0,0
Equinox---6.0.1a-7.5.0,7.5.0,0.496,0,173,0,0
Equinox---6.0.1a-8.0.0,8.0.0,0.496,0,173,0,0
Darwin---1.4.5-8.1.0,8.1.0,0.48529,0,186,0,0
Darwin---1.4.5-8.2.0,8.2.0,0.48529,0,186,0,0
Darwin---1.4.5-6.4.0,6.4.0,0.47661,0,183,0,0
Darwin---1.4.5-7.0.0,7.0.0,0.47661,0,183,0,0
Darwin---1.4.5-7.1.0,7.1.0,0.47661,0,183,0,0
Darwin---1.4.5-7.2.0,7.2.0,0.47661,0,183,0,0
Darwin---1.4.5-7.3.0,7.3.0,0.47661,0,183,0,0
Darwin---1.4.5-7.4.0,7.4.0,0.47661,0,183,0,0
Darwin---1.4.5-7.5.0,7.5.0,0.47661,0,183,0,0
Darwin---1.4.5-8.0.0,8.0.0,0.47661,0,183,0,0
SOS---2.0-8.1.0,8.1.0,0.45836,0,176,0,0
SOS---2.0-8.2.0,8.2.0,0.45836,0,176,0,0
SOS---2.0-6.4.0,6.4.0,0.42198,0,166,0,0
SOS---2.0-7.0.0,7.0.0,0.42198,0,166,0,0
SOS---2.0-7.1.0,7.1.0,0.42198,0,166,0,0
SOS---2.0-7.2.0,7.2.0,0.42198,0,166,0,0
SOS---2.0-7.3.0,7.3.0,0.42198,0,166,0,0
SOS---2.0-7.4.0,7.4.0,0.42198,0,166,0,0
SOS---2.0-7.5.0,7.5.0,0.42198,0,166,0,0
SOS---2.0-8.0.0,8.0.0,0.42198,0,166,0,0
iProver---2.5-6.4.0,6.4.0,0.41639,0,156,0,0
lazyCoP---0.1-8.1.0,8.1.0,0.41356,0,159,0,0
lazyCoP---0.1-8.2.0,8.2.0,0.41356,0,159,0,0
lazyCoP---0.1-8.0.0,8.0.0,0.40645,0,156,0,0
iProver---2.6-7.1.0,7.1.0,0.39053,0,148,0,0
iProver---2.6-7.0.0,7.0.0,0.38803,0,147,0,0
CSE---1.5-8.2.0,8.2.0,0.36357,0,145,0,0
iProver---2.7.5-7.2.0,7.2.0,0.35339,0,139,0,0
Faust---1.0-6.4.0,6.4.0,0.34804,0,129,0,0
Faust---1.0-7.0.0,7.0.0,0.34804,0,129,0,0
Faust---1.0-7.1.0,7.1.0,0.34804,0,129,0,0
Faust---1.0-7.2.0,7.2.0,0.34804,0,129,0,0
Faust---1.0-7.3.0,7.3.0,0.34804,0,129,0,0
Faust---1.0-7.4.0,7.4.0,0.34804,0,129,0,0
Faust---1.0-7.5.0,7.5.0,0.34804,0,129,0,0
Faust---1.0-8.0.0,8.0.0,0.34804,0,129,0,0
Faust---1.0-8.1.0,8.1.0,0.34804,0,129,0,0
Faust---1.0-8.2.0,8.2.0,0.34804,0,129,0,0
S-SETHEO---0.0-6.4.0,6.4.0,0.34576,0,118,0,0
S-SETHEO---0.0-7.0.0,7.0.0,0.34576,0,118,0,0
S-SETHEO---0.0-7.1.0,7.1.0,0.34576,0,118,0,0
S-SETHEO---0.0-7.2.0,7.2.0,0.34576,0,118,0,0
S-SETHEO---0.0-7.3.0,7.3.0,0.34576,0,118,0,0
S-SETHEO---0.0-7.4.0,7.4.0,0.34576,0,118,0,0
S-SETHEO---0.0-7.5.0,7.5.0,0.34576,0,118,0,0
S-SETHEO---0.0-8.0.0,8.0.0,0.34576,0,118,0,0
S-SETHEO---0.0-8.1.0,8.1.0,0.34576,0,118,0,0
